time_s,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,optical_flow_valid,horizon_valid,horizon_roll_deg,horizon_pitch_deg
0.52,0.52,1.0,24.652022376852027,-0.023672421802965485,1.0638422841338124,-0.0041003556722694285,0.07119381523110474,0.0005144578227476238,24.6749777721861,0.07131365164294408,1.0,0.0,69.60389361730579,-10.023653412103453,14505.822476705116,177.2364476556169,-0.2762817506196476,7.21201753929058,1.0,14503.159135360107,0.0,1.0,179.72776785098807,3410.9029035963213,1.0,1.0,-0.016169170088370554,20.86797514014889,-0.0568923487975029,-43.24359933503376,0.0,0.0,1.0,-0.18039758799319058,3.445130840543901
0.56,0.56,1.0,24.861550920348126,-0.014420410313563309,1.079882471086922,0.0023753918418035966,0.018316046254353808,-0.0014771672718084208,24.884996850806655,0.018528412234798675,1.0,0.0,69.60389361730579,-10.023653412103453,14505.822476705116,177.2364476556169,-0.2762817506196476,7.21201753929058,1.0,14501.789259195863,0.0,1.0,181.3338997048915,3404.885687403615,1.0,1.0,0.05427760456933768,21.010178939603488,0.024581835224760276,-43.11846370930909,0.0,0.0,1.0,-0.04952645340959745,4.351208635697806
0.6,0.6,1.0,25.061774643117957,0.01733662082518371,1.1917160849296604,-0.0059939284980820694,-0.011052123612353163,-0.0012153869831135462,25.090098366645197,0.012631459959227856,1.0,0.0,98.20559805606645,-0.8999799510570993,14510.07661580179,182.2172962318402,0.3009528389527853,5.636285866183127,1.0,14508.53474941159,0.0,1.0,181.54701168322836,3455.372219583807,1.0,1.0,0.05427760456933768,21.010178939603488,0.024581835224760276,-43.11846370930909,0.0,0.0,1.0,-0.04952645340959745,4.351208635697806
0.64,0.64,1.0,25.268467502143224,-0.06926739674205176,1.3680490508047178,-0.0006871492332895192,0.01916286135024213,0.0024451031505412536,25.305568677358888,0.019330441242097936,1.0,0.0,98.20559805606645,-0.8999799510570993,14510.07661580179,182.2172962318402,0.3009528389527853,5.636285866183127,1.0,14509.32959779636,0.0,1.0,183.35407992632005,3504.1340665323837,1.0,1.0,-0.855629222658691,21.074252712074426,0.008291052627199655,-43.147491025110064,0.0,0.0,1.0,0.006915726090833276,4.601774095785162
0.68,0.68,1.0,25.530851989135314,-0.04168706322690143,1.2885204367287937,0.002014445715824742,0.04583501931875657,-0.00020313654011118204,25.5633805670972,0.045879715037767194,1.0,0.0,98.20559805606645,-0.8999799510570993,14510.07661580179,182.2172962318402,0.3009528389527853,5.636285866183127,1.0,14510.959728663396,0.0,1.0,183.8522006827687,3552.942626836943,1.0,1.0,-0.855629222658691,21.074252712074426,0.008291052627199655,-43.147491025110064,0.0,0.0,1.0,0.006915726090833276,4.601774095785162
0.72,0.72,1.0,25.69379571015813,-0.007611917963291339,1.3259765265632333,-0.0017002863529614084,0.03268118401915876,0.0021748305269490838,25.727988838726436,0.03279757080024578,1.0,0.0,98.20559805606645,-0.8999799510570993,14510.07661580179,182.2172962318402,0.3009528389527853,5.636285866183127,1.0,14506.671636808287,0.0,1.0,184.46135045092564,3540.976306858733,1.0,1.0,0.8756401447471279,21.215801755715095,-0.03502009456010383,-43.09213254017045,0.0,0.0,1.0,-0.2517459631466969,3.801850329200168
0.76,0.76,1.0,25.93688224803312,0.02249582990040733,1.415764135866889,-0.0030084665662428673,0.004419240993109124,0.0033503430799876836,25.97550297682617,0.006309148975020214,1.0,0.0,98.20559805606645,-0.8999799510570993,14510.07661580179,182.2172962318402,0.3009528389527853,5.636285866183127,1.0,14502.220726228536,0.0,1.0,185.8892500588229,3622.27825428485,1.0,1.0,0.8756401447471279,21.215801755715095,-0.03502009456010383,-43.09213254017045,0.0,0.0,1.0,-0.2517459631466969,3.801850329200168
0.8,0.8,1.0,26.16667986900523,0.0416055013207252,1.5238893802640472,-0.0021384238186860785,0.008843291118729802,-0.0021487229052000634,26.21104929658531,0.009348457860110444,1.0,0.0,148.16092067788148,2.3593000228182355,14505.680786095934,187.1615530781922,-0.06805753574152172,4.41820507783793,1.0,14500.803762474558,0.0,1.0,187.56106014002108,3707.980814007208,1.0,1.0,1.875768927168171,21.297511421471423,-0.02334473854944351,-43.06691978523224,0.0,0.0,1.0,-0.2538184740447178,3.8888534927350538
0.84,0.84,1.0,26.339807842839555,-0.015908370633943902,1.4039617024399196,0.0022244538956223423,0.03689591257892611,0.0006162688898660338,26.37720301199288,0.03696804495114834,1.0,0.0,148.16092067788148,2.3593000228182355,14505.680786095934,187.1615530781922,-0.06805753574152172,4.41820507783793,1.0,14507.551698827476,0.0,1.0,187.65279650372915,3773.8521010067584,1.0,1.0,1.875768927168171,21.297511421471423,-0.02334473854944351,-43.06691978523224,0.0,0.0,1.0,-0.2538184740447178,3.8888534927350538
0.88,0.88,1.0,26.598081893210836,-0.056846211253428466,1.5207060405747754,0.0017378955623530748,0.033075577416937105,0.00043196713933973935,26.641579133968854,0.03312401995620272,1.0,0.0,148.16092067788148,2.3593000228182355,14505.680786095934,187.1615530781922,-0.06805753574152172,4.41820507783793,1.0,14502.354411830423,0.0,1.0,188.96197098436252,3767.1337441510527,1.0,1.0,1.3410760508621564,21.358318017178817,0.0059233228732307195,-43.04830094707314,0.0,0.0,1.0,-0.08181619588055228,3.6976229549888515
0.92,0.92,1.0,26.700345103287493,0.015705542704126604,1.5797260125654966,0.0009516298735982592,0.01272606637507967,-0.00012983215546151625,26.747041136796724,0.012762257683805395,1.0,0.0,148.16092067788148,2.3593000228182355,14505.680786095934,187.1615530781922,-0.06805753574152172,4.41820507783793,1.0,14504.677603918339,0.0,1.0,189.89750709718362,3772.1873213957847,1.0,1.0,1.3410760508621564,21.358318017178817,0.0059233228732307195,-43.04830094707314,0.0,0.0,1.0,-0.08181619588055228,3.6976229549888515
0.96,0.96,1.0,26.98817500564468,0.01231926051938102,1.6294593187164437,-0.00011778920603343397,0.014325289168576977,-0.00032030735832690285,27.037323824129412,0.014329353818794664,1.0,0.0,148.16092067788148,2.3593000228182355,14505.680786095934,187.1615530781922,-0.06805753574152172,4.41820507783793,1.0,14502.840513286486,0.0,1.0,191.34343118655323,3784.3977161024245,1.0,1.0,-0.8779208712999178,21.32195424801072,0.0008456021625410988,-42.97812429142145,0.0,0.0,1.0,0.032433043219334025,3.564352979020865
1.0,1.0,1.0,27.15878030841737,-0.033528278752470886,1.6529127013926264,0.0031122155606933886,0.023961565801163133,-0.0004537801906851138,27.209053500347643,0.02416709411164592,1.0,0.0,178.0081069053744,3.1000170917265457,14499.893168301998,192.24113545065396,-0.09427000198388218,2.97961260313583,1.0,14512.252985935633,0.0,1.0,193.19929061230033,3843.156060123944,1.0,1.0,-0.8779208712999178,21.32195424801072,0.0008456021625410988,-42.97812429142145,0.0,0.0,1.0,0.032433043219334025,3.564352979020865
1.04,1.04,1.0,27.174651991114647,0.08209940488310168,1.7031192430247037,0.0037072856089737606,0.02785269064969062,-0.000717315906609876,27.228093328517048,0.028107488061435565,1.0,0.0,178.0081069053744,3.1000170917265457,14499.893168301998,192.24113545065396,-0.09427000198388218,2.97961260313583,1.0,14507.100858799806,0.0,1.0,193.41746054672987,3857.615612129112,1.0,1.0,1.2892820476969535,21.50730550102806,0.14268177879962665,-42.96032543661311,0.0,0.0,1.0,0.23310546971279078,3.6339042802924686
1.08,1.08,1.0,27.137160507711236,-0.02502519049099016,1.684369829025248,-0.00013210453407288853,0.020644516676939013,0.0024575524751704702,27.189395145945635,0.02079069706865434,1.0,0.0,178.0081069053744,3.1000170917265457,14499.893168301998,192.24113545065396,-0.09427000198388218,2.97961260313583,1.0,14505.284331586518,0.0,1.0,194.18343695867452,3933.627400200787,1.0,1.0,1.2892820476969535,21.50730550102806,0.14268177879962665,-42.96032543661311,0.0,0.0,1.0,0.23310546971279078,3.6339042802924686
1.12,1.12,1.0,27.14682757996211,-0.031040520587644428,1.8465874006910115,-0.0012480854341916556,0.009838756022335023,0.0007666112545257264,27.20957728812597,0.009947187046277986,1.0,0.0,178.0081069053744,3.1000170917265457,14499.893168301998,192.24113545065396,-0.09427000198388218,2.97961260313583,1.0,14505.637977413622,0.0,1.0,195.81508914325016,3994.51222808397,1.0,1.0,0.19740921746118686,21.589616201646997,-0.04420177874997674,-42.93109983778337,0.0,0.0,1.0,0.367103914393271,2.868051051997061
1.16,1.16,1.0,27.07188072780125,0.018587537060100173,1.792270617099117,-4.472625110210913e-05,0.02483353179175481,0.0019237495489914302,27.13115009729126,0.024907972900597094,1.0,0.0,178.0081069053744,3.1000170917265457,14499.893168301998,192.24113545065396,-0.09427000198388218,2.97961260313583,1.0,14508.812729307945,0.0,1.0,196.2935588106721,4045.6265200416487,1.0,1.0,0.19740921746118686,21.589616201646997,-0.04420177874997674,-42.93109983778337,0.0,0.0,1.0,0.367103914393271,2.868051051997061
